user_id,age,gender,country,platform,daily_usage_hours,sessions_per_day,avg_session_minutes,scroll_before_sleep,sleep_hours,notifications_per_day,posts_per_week,followers,addiction_score,anxiety_score,depression_score,productivity_score,fomo_score
USR1351,20,Male,Nigeria,Instagram,5.09,12,22.8,1,8.0,71,3,3573,43.3,24.1,18.5,77.3,10.0
USR1352,26,Non-binary,India,Instagram,7.28,12,36.6,0,6.9,42,3,501,47.1,18.3,26.2,60.9,19.1
USR1353,13,Female,India,TikTok,4.84,16,23.6,1,7.7,92,1,366,39.1,29.9,11.1,75.8,17.8
USR1354,29,Female,Nigeria,Instagram,3.75,12,22.8,1,8.3,42,2,3692,37.0,13.3,22.4,74.7,14.2
USR1355,21,Male,USA,TikTok,2.6,7,25.1,1,7.7,19,4,140,26.9,14.2,5.3,87.5,11.4
USR1356,16,Female,USA,Instagram,4.3,10,28.2,1,8.6,24,3,68,33.9,24.8,10.1,73.9,24.7
USR1357,20,Male,USA,Instagram,2.77,4,43.7,1,7.3,21,6,242,22.9,14.5,7.3,89.1,8.2
USR1358,32,Male,Nigeria,TikTok,6.62,20,23.3,1,8.3,42,1,203,63.2,25.9,31.6,60.7,29.5
USR1359,20,Male,Kenya,TikTok,4.07,6,39.3,1,8.3,35,2,433,32.6,21.7,11.6,74.1,20.8
USR1360,26,Female,Kenya,Instagram,4.44,7,34.0,1,7.7,25,1,112,44.1,28.0,13.1,73.8,13.5
USR1361,18,Female,Kenya,Instagram,4.83,12,24.4,1,7.4,35,2,702,34.8,17.6,18.3,66.7,12.4
USR1362,29,Female,Kenya,TikTok,5.35,9,33.2,1,7.3,40,7,171,39.9,20.7,21.3,70.6,15.5
USR1363,28,Male,Kenya,Instagram,1.26,1,72.7,0,8.2,2,5,2546,0.9,1.8,6.4,98.8,0.8
USR1364,36,Male,UK,Instagram,5.12,12,23.4,1,7.6,27,3,67,38.4,21.1,15.7,65.6,17.1
USR1365,22,Female,Nigeria,Instagram,3.03,5,43.8,1,8.6,26,2,327,23.8,4.1,11.7,71.6,10.0
USR1366,28,Male,Germany,TikTok,4.32,7,37.4,1,8.7,25,2,244,36.5,18.1,11.4,65.1,14.2
USR1367,24,Female,Kenya,Instagram,2.33,3,47.7,1,8.2,12,3,570,23.1,23.0,19.2,92.7,5.1
USR1368,33,Male,Nigeria,Instagram,4.79,9,28.3,1,7.2,24,2,1619,36.5,17.5,22.7,75.4,21.9
USR1369,18,Female,USA,TikTok,5.34,15,15.8,1,7.3,33,0,601,37.8,19.6,22.7,71.5,16.9
USR1370,29,Female,Kenya,TikTok,4.68,14,17.6,1,7.6,48,5,332,48.5,20.8,24.6,76.0,28.0
USR1371,22,Male,South Africa,Instagram,4.86,11,30.9,1,7.1,44,6,1137,40.0,26.8,20.9,72.3,13.3
USR1372,23,Male,Kenya,TikTok,3.42,8,26.6,1,7.3,40,3,1428,27.0,23.6,7.3,83.7,9.5
USR1373,24,Female,Brazil,Instagram,4.32,6,45.0,1,8.8,24,4,604,35.5,24.3,17.4,77.3,16.4
USR1374,25,Female,Brazil,TikTok,5.47,8,43.2,1,7.7,41,2,721,42.6,17.6,19.0,69.7,20.5
USR1375,23,Male,USA,TikTok,2.49,5,28.2,1,7.6,12,2,1064,23.2,17.7,18.0,87.2,16.1
USR1376,25,Male,USA,Instagram,6.95,17,28.7,1,7.7,38,7,34,56.9,37.5,27.5,67.2,25.9
USR1377,35,Female,India,TikTok,3.61,10,19.8,0,7.3,26,1,238,21.4,17.7,14.4,83.3,15.2
USR1378,30,Female,USA,TikTok,5.36,14,27.2,1,7.0,71,3,709,49.1,30.5,13.3,67.4,26.8
USR1379,30,Male,UK,TikTok,7.3,16,28.7,1,6.8,80,5,260,53.3,28.1,23.0,62.4,26.0
USR1380,20,Female,Kenya,Instagram,4.79,8,30.6,1,8.5,20,1,261,35.9,20.3,12.1,64.5,12.3
USR1381,17,Male,Kenya,TikTok,5.26,16,17.5,1,7.4,33,0,707,49.7,33.7,22.5,71.0,29.4
USR1382,30,Female,USA,TikTok,4.55,10,21.9,0,6.5,47,1,732,35.6,24.7,15.7,70.6,12.2
USR1383,30,Male,USA,Instagram,3.39,10,23.9,1,8.5,54,9,812,39.3,14.5,14.6,80.6,19.5
USR1384,34,Non-binary,Brazil,TikTok,6.41,16,24.0,1,7.2,80,10,122,57.1,29.0,26.5,63.9,28.2
USR1385,19,Female,Kenya,Instagram,5.68,16,14.6,1,6.6,44,4,48,47.9,34.5,19.8,70.0,22.7
USR1386,22,Female,South Africa,TikTok,3.77,12,20.0,1,7.7,52,3,1348,30.3,19.9,14.7,83.9,12.8
USR1387,13,Female,Nigeria,Instagram,5.57,18,16.9,1,7.8,90,8,132,55.9,30.2,15.3,61.9,23.0
USR1388,21,Female,USA,TikTok,5.48,14,19.0,1,7.7,42,0,119,52.1,25.2,17.5,70.1,16.3
USR1389,30,Female,Nigeria,Instagram,3.05,7,31.2,0,8.9,28,4,104,18.2,16.4,11.4,88.0,17.5
USR1390,20,Female,USA,TikTok,7.25,14,31.4,1,6.8,45,6,2267,59.1,41.4,19.4,60.9,26.6
USR1391,28,Female,Kenya,TikTok,5.85,19,17.6,1,7.5,55,1,554,51.1,34.4,27.9,63.2,24.8
USR1392,22,Female,USA,TikTok,7.6,18,24.1,1,6.8,105,3,674,66.4,43.5,32.9,61.2,32.4
USR1393,26,Female,South Africa,TikTok,3.94,6,34.9,1,7.0,33,3,1134,30.5,17.9,13.8,83.4,21.8
USR1394,15,Male,USA,TikTok,7.25,17,21.7,0,7.6,64,4,378,57.8,28.2,38.8,63.0,40.5
USR1395,24,Female,USA,TikTok,4.25,7,40.3,1,8.0,17,4,1842,38.0,20.4,22.6,71.0,20.0
USR1396,13,Male,South Africa,Instagram,6.61,16,23.4,1,7.5,78,6,67,61.0,32.7,20.4,59.7,29.6
USR1397,22,Female,India,TikTok,2.57,6,25.8,0,8.3,18,4,79,15.8,17.8,11.9,88.2,1.2
USR1398,13,Male,USA,TikTok,5.62,12,22.0,1,7.1,32,3,72,47.3,32.8,21.2,73.3,15.0
USR1399,32,Non-binary,Nigeria,Instagram,2.55,4,34.3,1,7.5,14,3,759,20.1,16.6,6.8,79.0,0.0
USR1400,29,Female,Brazil,Instagram,1.89,6,20.7,1,8.2,24,1,862,25.6,8.0,6.3,83.2,8.0
USR1401,27,Female,UK,TikTok,5.99,18,21.1,1,8.0,43,1,198,56.0,20.7,27.6,63.6,15.4
USR1402,34,Female,Nigeria,TikTok,4.26,13,24.9,0,8.5,55,2,284,41.3,22.7,13.7,74.5,27.1
USR1403,17,Male,Nigeria,TikTok,3.31,7,32.4,1,8.3,14,2,2702,32.1,22.2,13.3,74.0,18.6
USR1404,36,Male,South Africa,Instagram,2.28,6,22.1,1,8.1,33,4,142,27.1,15.6,7.7,83.5,12.0
USR1405,30,Male,Kenya,Instagram,0.5,1,31.4,1,8.5,5,4,628,9.4,16.7,1.7,93.7,11.4
USR1406,22,Female,Germany,TikTok,4.32,8,31.4,1,7.7,39,2,144,38.2,16.3,16.1,70.9,12.7
USR1407,31,Male,Kenya,Instagram,3.92,6,45.3,1,7.3,23,5,2087,30.9,13.3,16.8,79.2,10.5
USR1408,16,Female,India,Instagram,6.66,14,32.0,0,7.3,42,2,1035,45.0,22.3,6.8,66.0,10.9
USR1409,18,Male,USA,Instagram,5.18,9,35.0,1,6.9,44,2,49,41.8,21.5,19.4,75.4,25.5
USR1410,19,Male,USA,Instagram,4.59,16,17.8,1,7.6,91,2,272,42.3,26.5,14.7,69.5,16.3
USR1411,20,Male,Brazil,TikTok,5.98,9,44.2,1,8.2,23,2,17,45.4,21.8,25.5,70.3,22.8
USR1412,16,Female,USA,TikTok,5.5,13,27.1,1,7.9,50,1,1557,44.4,16.4,33.4,67.2,28.2
USR1413,32,Female,USA,TikTok,0.89,2,31.3,0,7.9,6,2,8699,4.5,10.7,3.0,93.4,10.5
USR1414,22,Male,Kenya,TikTok,3.98,8,23.3,0,7.7,27,5,15,30.6,9.5,5.5,81.3,15.1
USR1415,26,Female,Kenya,TikTok,4.33,11,25.0,0,7.3,39,4,47,31.2,14.1,15.5,80.0,17.9
USR1416,20,Male,Nigeria,Instagram,3.02,5,34.7,1,7.9,29,5,518,28.5,8.9,12.1,80.5,8.8
USR1417,13,Non-binary,India,TikTok,3.12,9,26.0,1,8.5,27,5,392,25.0,15.3,20.9,82.4,22.6
USR1418,25,Female,Kenya,TikTok,1.63,3,37.3,1,8.5,11,0,217,20.3,13.0,17.6,81.4,9.1
USR1419,13,Male,Kenya,TikTok,5.13,13,23.8,0,8.8,75,0,29,38.2,29.1,19.5,81.5,19.6
USR1420,23,Female,USA,Instagram,3.93,11,26.0,1,8.4,42,3,655,34.8,23.5,11.7,81.6,15.0
USR1421,14,Male,UK,TikTok,7.19,23,24.1,1,7.3,125,0,1527,70.7,44.4,32.2,60.6,42.5
USR1422,37,Non-binary,India,TikTok,5.95,18,20.0,1,7.8,40,0,28867,43.0,25.2,19.7,62.9,22.7
USR1423,30,Male,Kenya,TikTok,3.47,9,30.5,1,7.8,52,3,2866,35.7,15.6,17.0,75.8,22.4
USR1424,24,Female,Kenya,TikTok,1.72,3,34.4,1,7.6,8,3,57,21.9,15.2,3.4,86.1,13.1
USR1425,32,Male,Brazil,Instagram,3.03,7,25.3,1,8.6,41,3,396,30.9,19.6,18.2,71.9,14.1
USR1426,18,Female,Nigeria,Instagram,4.24,12,23.8,0,8.2,32,3,980,31.5,21.2,14.2,83.4,21.3
USR1427,27,Female,South Africa,TikTok,3.6,11,18.6,0,7.7,41,4,143,29.0,15.2,13.0,88.5,16.6
USR1428,25,Female,South Africa,Instagram,4.3,7,37.1,0,7.9,22,5,1299,30.6,20.5,10.9,89.5,9.5
USR1429,25,Female,India,Instagram,4.81,10,33.1,1,8.3,37,3,1158,37.2,15.5,11.7,70.3,12.6
USR1430,32,Female,Kenya,Instagram,4.79,14,20.6,0,8.1,42,7,2581,36.4,15.0,17.2,76.5,19.1
USR1431,29,Male,South Africa,TikTok,4.78,11,21.0,1,6.9,64,2,1343,40.0,18.6,9.9,81.1,25.4
USR1432,26,Male,India,TikTok,5.22,11,29.6,1,7.7,35,3,618,38.5,22.1,20.9,72.9,29.1
USR1433,13,Male,UK,TikTok,7.25,16,25.1,1,7.1,73,1,154,59.9,26.9,20.0,58.7,19.3
USR1434,17,Non-binary,Nigeria,Instagram,3.33,8,27.5,1,8.5,20,6,57,28.8,13.9,2.1,72.5,14.5
USR1435,23,Male,Nigeria,TikTok,5.95,20,19.9,1,7.9,105,4,560,47.8,30.1,28.9,74.6,26.8
USR1436,24,Female,Kenya,TikTok,5.17,12,30.3,1,8.2,50,0,220,41.3,17.0,12.8,73.0,22.4
USR1437,16,Female,USA,TikTok,4.6,8,37.2,1,7.1,47,5,254,34.2,18.6,12.7,73.5,23.2
USR1438,40,Male,UK,Instagram,3.9,7,36.7,1,7.4,25,2,2170,37.2,22.3,22.6,78.7,22.5
USR1439,34,Male,USA,TikTok,6.78,10,38.7,1,7.8,27,3,3144,50.5,28.3,30.2,67.0,19.3
USR1440,28,Male,USA,Instagram,0.5,1,32.4,1,8.1,3,4,63,16.8,8.8,1.1,93.1,2.3
USR1441,24,Male,USA,Instagram,4.37,11,29.7,0,7.0,54,5,294,28.0,22.6,9.6,79.0,15.9
USR1442,22,Male,UK,TikTok,5.71,10,32.2,1,7.7,46,5,210,48.0,29.1,15.8,77.5,30.0
USR1443,17,Male,Brazil,Instagram,4.62,13,26.7,0,7.4,66,2,647,44.9,31.1,24.3,72.2,23.3
USR1444,24,Female,Kenya,TikTok,6.25,18,19.2,1,8.3,41,3,13,55.1,27.8,30.1,73.6,18.1
USR1445,25,Non-binary,USA,Instagram,2.73,5,30.2,1,8.2,21,5,45,29.1,14.2,7.5,85.7,8.3
USR1446,15,Male,Kenya,TikTok,8.5,18,29.2,0,7.1,103,2,338,59.7,29.3,32.4,60.9,34.0
USR1447,26,Male,UK,Instagram,2.42,8,20.3,0,7.9,19,8,1311,12.8,11.5,4.1,89.5,4.3
USR1448,22,Male,India,Instagram,3.34,7,31.4,0,8.7,16,2,451,24.6,11.8,12.3,88.3,13.0
USR1449,13,Female,Brazil,Instagram,2.19,6,19.0,1,8.3,29,4,1104,25.0,11.8,5.0,86.2,18.9
USR1450,17,Female,Nigeria,Instagram,1.17,2,36.3,1,8.1,6,4,542,14.4,8.1,7.3,87.2,0.0
USR1451,21,Male,Germany,TikTok,2.29,7,17.6,1,7.7,32,4,2736,21.5,10.9,10.4,82.0,8.3
USR1452,37,Male,Kenya,Instagram,2.03,6,15.8,0,8.1,25,7,3747,17.7,12.8,7.5,91.0,5.7
USR1453,27,Female,UK,Instagram,3.81,10,20.1,1,7.3,59,2,128,31.2,12.3,16.9,75.4,17.7
USR1454,14,Female,Kenya,Instagram,5.3,17,16.5,1,8.1,94,0,1518,56.7,30.9,17.7,66.4,33.0
USR1455,27,Male,Brazil,TikTok,2.6,8,21.0,0,7.1,37,3,864,19.8,18.1,6.8,92.2,1.0
USR1456,13,Female,USA,Instagram,2.78,7,27.3,1,7.9,21,4,17274,22.6,11.4,13.2,86.9,11.3
USR1457,31,Male,India,Instagram,4.46,8,29.0,1,8.0,24,4,121,34.7,29.2,21.8,73.6,22.5
USR1458,20,Male,South Africa,Instagram,5.89,13,28.2,0,7.6,71,4,338,38.7,22.3,17.0,79.8,8.2
USR1459,23,Female,Kenya,TikTok,6.33,19,16.5,1,7.0,82,2,85,64.5,27.2,29.6,64.3,31.9
USR1460,33,Female,Kenya,Instagram,3.86,10,25.0,0,8.1,51,3,93,23.8,13.0,14.9,87.9,4.6
USR1461,14,Male,South Africa,TikTok,5.67,10,32.2,1,7.0,37,1,719,43.9,26.0,24.0,59.7,18.1
USR1462,14,Female,Nigeria,Instagram,3.47,5,38.5,1,7.9,12,6,549,27.2,18.8,8.0,83.8,0.0
USR1463,19,Male,Kenya,TikTok,6.04,17,23.7,1,7.7,56,2,908,53.8,27.4,18.3,70.6,35.3
USR1464,31,Female,USA,Instagram,2.73,5,31.0,1,8.2,13,1,879,23.6,9.1,7.4,93.6,9.7
USR1465,13,Female,UK,Instagram,3.37,8,24.3,1,7.6,41,3,283,26.7,11.4,22.6,75.3,8.5
USR1466,13,Female,Kenya,TikTok,2.46,7,14.5,0,8.7,33,0,280,17.1,7.1,10.6,94.2,10.5
USR1467,20,Female,Nigeria,Instagram,4.22,11,25.9,1,7.8,25,5,94,36.7,18.2,18.5,85.1,12.1
USR1468,27,Male,Kenya,TikTok,4.51,7,41.1,1,8.1,31,1,140,33.8,13.4,16.6,67.4,10.1
USR1469,32,Female,USA,Instagram,2.34,4,35.2,1,8.8,21,3,370,20.8,8.0,2.4,89.4,19.4
USR1470,20,Female,Brazil,Instagram,3.1,6,26.5,1,8.5,28,4,542,33.1,21.2,23.5,83.7,27.4
USR1471,21,Female,Germany,Instagram,4.9,9,36.3,0,8.2,36,8,1171,30.4,25.6,15.8,76.4,11.7
USR1472,32,Male,UK,Instagram,6.04,15,22.2,1,7.5,48,5,1005,45.7,29.3,23.3,67.2,29.2
USR1473,13,Female,Kenya,Instagram,1.71,4,24.3,1,8.6,22,6,4169,17.9,17.4,0.0,92.8,11.1
USR1474,21,Female,Brazil,TikTok,6.78,12,40.8,1,7.4,44,1,93,51.7,33.4,25.9,62.7,17.4
USR1475,25,Male,USA,TikTok,6.62,10,37.6,1,6.7,54,1,284,43.8,30.5,18.5,68.2,16.3
USR1476,27,Non-binary,Kenya,Instagram,3.94,7,36.0,0,7.9,35,3,106,31.8,16.7,7.6,83.5,25.2
USR1477,20,Male,Brazil,Instagram,0.5,1,31.7,1,8.5,5,2,2740,14.8,10.3,2.6,100.0,0.0
USR1478,24,Male,India,Instagram,4.9,11,27.9,1,7.9,65,3,189,47.0,23.2,13.3,74.1,37.2
USR1479,13,Female,India,Instagram,6.53,21,19.5,1,7.3,104,4,2281,59.0,30.9,18.4,64.0,26.1
USR1480,19,Female,India,TikTok,6.5,20,20.6,1,6.9,42,1,3565,48.1,28.1,21.7,65.2,33.5
USR1481,27,Female,Nigeria,Instagram,2.45,6,25.3,1,8.4,16,6,750,31.2,20.8,11.4,77.6,13.8
USR1482,17,Male,Nigeria,TikTok,5.0,14,21.3,1,6.9,29,2,626,40.7,26.6,20.5,79.3,25.2
USR1483,24,Non-binary,India,TikTok,4.22,7,40.7,1,8.5,19,2,427,31.6,16.5,21.7,78.2,24.2
USR1484,27,Male,Nigeria,TikTok,7.47,21,17.4,1,7.0,47,0,250,62.8,34.5,25.8,65.7,39.7
USR1485,21,Male,USA,TikTok,5.67,11,34.0,1,7.6,44,0,209,50.7,29.8,10.1,66.7,21.8
USR1486,25,Male,India,TikTok,3.79,11,23.1,1,8.1,23,1,323,40.0,25.1,15.6,73.2,14.8
USR1487,17,Female,India,TikTok,4.35,7,39.4,1,8.0,27,4,6226,39.0,13.9,22.6,77.8,19.0
USR1488,22,Female,USA,Instagram,3.78,11,24.0,0,7.1,61,9,84,26.4,12.3,13.2,81.5,5.4
USR1489,28,Female,India,TikTok,8.08,13,37.0,0,7.5,64,0,548,49.5,32.9,28.8,58.0,26.2
USR1490,25,Female,South Africa,TikTok,7.95,25,13.5,1,7.2,144,0,1172,69.1,36.4,30.6,65.5,29.6
USR1491,19,Male,India,TikTok,6.56,13,30.1,1,7.0,37,0,263,50.7,26.7,13.0,63.5,31.8
USR1492,25,Female,Nigeria,TikTok,4.75,13,18.9,1,7.3,53,0,753,45.7,24.7,20.6,76.9,19.4
USR1493,29,Female,Nigeria,TikTok,0.5,1,27.8,1,8.2,3,1,42,14.6,8.8,9.2,97.4,0.0
USR1494,13,Female,Nigeria,TikTok,5.73,12,24.9,1,6.8,47,1,2944,48.6,31.0,27.2,62.8,32.7
USR1495,32,Male,Kenya,Instagram,5.28,14,21.2,1,8.4,59,4,2201,35.5,13.6,23.9,70.2,18.8
USR1496,21,Female,Nigeria,Instagram,5.09,17,16.2,1,8.3,36,5,348,47.6,24.9,23.7,69.3,24.0
USR1497,26,Female,Nigeria,Instagram,3.09,4,39.3,1,8.2,11,4,107,26.2,16.7,14.1,79.0,19.7
USR1498,32,Female,USA,TikTok,2.81,9,20.9,1,7.9,43,0,1325,29.9,19.7,17.0,91.0,20.2
USR1499,14,Female,Brazil,TikTok,6.2,16,29.9,1,7.3,81,0,72,48.8,28.5,20.3,67.1,19.8
USR1500,19,Male,Kenya,Instagram,2.37,7,22.1,1,8.5,29,6,89,20.1,14.7,2.1,91.7,7.4
USR1501,21,Female,India,TikTok,6.43,14,26.9,1,8.2,43,2,372,53.2,24.6,21.5,68.4,19.9
USR1502,18,Male,India,TikTok,6.9,16,25.7,0,7.0,57,4,3932,45.9,22.0,22.4,69.2,14.2
USR1503,36,Female,Kenya,TikTok,6.29,20,17.6,1,6.8,47,1,1054,57.7,44.6,19.0,64.5,32.3
USR1504,18,Female,Brazil,TikTok,4.46,10,27.0,1,8.5,58,1,152,35.6,17.6,21.4,83.0,20.2
USR1505,20,Male,UK,TikTok,5.07,13,23.3,0,6.7,71,0,32,41.4,24.3,24.5,69.2,25.3
USR1506,25,Non-binary,USA,TikTok,5.36,8,37.7,1,7.0,18,1,429,45.2,29.7,13.4,79.8,30.3
USR1507,15,Female,India,Instagram,3.56,6,40.7,1,7.7,15,3,588,31.8,26.8,21.4,73.7,20.6
USR1508,21,Male,Nigeria,TikTok,7.0,19,17.6,1,6.5,82,2,361,57.3,30.2,23.8,67.0,33.8
USR1509,26,Female,India,Instagram,4.54,13,23.1,1,8.2,38,4,6060,44.5,18.5,14.3,66.1,9.8
USR1510,21,Male,Kenya,Instagram,5.75,15,22.7,0,7.9,86,4,330,42.3,17.0,23.4,70.0,19.3
USR1511,23,Female,South Africa,Instagram,6.17,11,39.3,1,7.1,55,6,13,48.6,35.6,21.1,68.7,30.1
USR1512,20,Female,USA,Instagram,4.59,10,28.6,1,8.3,30,5,219,43.1,17.6,27.1,71.1,14.6
USR1513,13,Non-binary,UK,Instagram,4.57,10,26.3,0,8.4,20,5,797,36.5,19.5,10.9,75.3,18.8
USR1514,26,Female,Nigeria,TikTok,7.43,18,24.0,0,7.1,93,3,720,46.5,21.8,12.0,59.6,26.4
USR1515,36,Female,India,TikTok,4.23,13,19.6,1,7.5,48,1,309,35.3,13.6,14.7,72.5,20.3
USR1516,24,Female,India,TikTok,3.76,11,17.1,0,9.0,50,6,241,24.5,11.6,14.1,85.2,14.4
USR1517,25,Male,USA,Instagram,4.1,6,38.7,1,8.1,18,2,20,27.3,11.3,7.7,81.0,17.2
USR1518,28,Female,UK,Instagram,6.01,19,13.6,1,7.5,48,4,458,53.0,25.3,15.6,63.3,27.6
USR1519,15,Female,USA,TikTok,6.3,15,22.4,1,8.0,70,1,242,53.9,38.2,22.9,72.5,18.2
USR1520,35,Male,Brazil,Instagram,1.69,5,20.5,1,8.3,19,2,586,20.4,14.6,2.3,82.4,13.2
USR1521,25,Male,USA,TikTok,3.26,5,40.0,1,7.7,14,3,842,26.2,21.1,14.2,81.2,14.8
USR1522,35,Female,South Africa,Instagram,3.0,8,16.5,0,8.0,20,6,2595,25.9,19.8,10.4,81.1,4.2
USR1523,18,Female,South Africa,TikTok,6.32,12,31.2,1,7.9,51,2,96,49.8,26.1,23.1,70.5,33.2
USR1524,36,Male,USA,TikTok,6.35,15,27.1,1,6.4,73,1,57,53.1,29.0,17.1,66.3,29.8
USR1525,29,Male,Nigeria,TikTok,3.78,5,44.9,1,7.7,15,1,170,35.5,21.9,22.4,77.7,9.5
USR1526,27,Male,USA,TikTok,3.44,6,32.5,1,8.6,29,1,133,29.5,17.0,11.6,72.1,9.8
USR1527,25,Female,South Africa,TikTok,4.29,7,35.5,1,7.5,19,3,116,43.3,21.7,22.8,78.4,18.3
USR1528,22,Male,Nigeria,TikTok,5.63,11,29.1,0,8.3,36,6,3524,35.2,20.0,19.7,73.6,14.2
USR1529,32,Female,USA,Instagram,5.53,9,35.0,1,8.2,44,4,504,50.9,22.9,14.7,69.2,27.2
USR1530,24,Male,South Africa,TikTok,1.51,4,23.2,1,8.2,18,3,7774,14.9,9.4,12.3,87.3,1.6
USR1531,13,Female,USA,TikTok,4.8,7,48.1,1,7.4,21,1,401,39.7,21.5,10.7,70.0,26.6
USR1532,16,Male,UK,Instagram,4.93,13,20.5,0,7.5,32,7,69,32.5,13.3,8.3,84.6,22.5
USR1533,22,Female,Nigeria,Instagram,6.21,11,32.9,0,8.7,23,6,120,44.3,10.8,27.3,61.0,25.9
USR1534,26,Male,Kenya,TikTok,6.94,23,18.0,0,8.2,123,0,1875,51.2,22.0,26.2,60.4,25.9
USR1535,23,Female,India,TikTok,6.18,20,16.5,1,7.5,46,4,73,56.1,39.3,33.8,72.6,33.7
USR1536,32,Male,Kenya,TikTok,6.01,11,36.1,1,7.1,27,2,931,44.2,24.1,18.0,73.5,20.5
USR1537,13,Female,Nigeria,TikTok,6.86,18,15.7,1,7.3,53,3,236,60.4,36.4,25.7,60.5,25.9
USR1538,25,Female,South Africa,Instagram,5.58,8,40.3,1,7.6,30,6,100,39.7,12.0,20.1,79.2,27.0
USR1539,13,Male,Nigeria,TikTok,4.42,14,21.4,0,7.1,72,2,3228,40.0,18.8,18.3,77.4,21.9
USR1540,29,Female,Germany,TikTok,9.13,23,22.9,1,6.9,68,3,166,68.1,30.1,24.8,55.7,29.9
USR1541,23,Female,Germany,Instagram,3.25,5,36.5,1,8.6,20,2,116,22.9,12.1,5.7,85.5,8.9
USR1542,26,Male,Nigeria,TikTok,6.52,14,29.3,1,6.4,33,1,358,55.6,44.3,25.9,67.0,23.4
USR1543,17,Male,Kenya,Instagram,5.63,9,40.2,1,7.9,34,4,188,41.0,24.9,12.2,74.9,32.6
USR1544,32,Male,India,TikTok,1.87,4,28.7,1,8.9,10,1,11186,20.5,20.0,3.4,99.0,10.3
USR1545,31,Female,USA,Instagram,2.67,7,20.5,1,7.7,19,2,1979,25.7,14.8,14.3,83.4,13.8
USR1546,28,Female,Kenya,TikTok,4.16,10,26.3,0,8.6,34,2,166,23.5,20.2,9.9,81.4,16.1
USR1547,23,Male,India,Instagram,1.72,3,33.1,1,7.8,15,5,197,18.7,23.1,14.5,82.9,2.0
USR1548,28,Female,Kenya,Instagram,4.33,7,39.4,0,7.9,34,5,19,32.3,18.1,12.3,78.1,22.7
USR1549,19,Female,South Africa,TikTok,6.85,13,36.0,1,7.1,47,1,495,56.6,28.6,21.2,73.0,24.7
USR1550,29,Female,Kenya,Instagram,3.8,6,30.2,0,7.7,14,0,131,24.7,9.2,14.3,87.4,23.4
USR1551,35,Female,Kenya,Instagram,1.69,5,20.6,1,7.9,15,3,460,24.9,13.9,7.8,83.9,10.6
USR1552,31,Non-binary,Kenya,Instagram,5.44,9,31.1,1,7.9,36,7,21,38.2,21.9,13.3,74.0,25.3
USR1553,18,Female,Germany,Instagram,6.8,18,30.0,1,7.7,98,4,387,55.1,39.5,19.6,57.9,12.6
USR1554,26,Male,India,Instagram,3.07,6,29.3,1,7.9,35,2,5156,29.7,11.1,12.5,77.1,7.8
USR1555,14,Female,South Africa,TikTok,4.89,9,34.8,0,6.9,40,3,437,31.1,20.4,24.3,78.5,13.8
USR1556,28,Female,USA,TikTok,7.61,21,21.6,1,7.3,71,2,126,61.9,24.1,18.8,57.6,18.7
USR1557,27,Female,Nigeria,Instagram,6.69,16,22.7,1,7.5,76,6,391,49.5,25.1,27.5,61.6,28.3
USR1558,13,Female,Nigeria,TikTok,2.77,6,24.9,1,7.9,20,1,366,18.3,14.0,13.3,89.6,11.0
USR1559,15,Female,USA,Instagram,1.97,5,28.4,1,9.1,22,8,10804,25.1,15.7,18.0,85.6,6.6
USR1560,22,Female,UK,Instagram,5.11,12,28.4,1,6.8,35,3,244,44.1,29.2,35.9,64.3,22.0
USR1561,21,Male,UK,TikTok,11.28,23,35.3,1,5.4,70,3,66,86.4,50.1,44.4,32.5,48.0
USR1562,15,Male,Nigeria,TikTok,6.42,16,24.2,0,7.0,36,0,416,43.1,28.4,24.3,67.1,9.0
USR1563,26,Female,Brazil,Instagram,3.21,9,22.2,0,8.3,33,6,540,20.4,12.8,3.2,77.5,2.6
USR1564,25,Female,Kenya,TikTok,3.3,5,38.8,0,7.4,22,0,937,20.5,9.2,5.2,75.8,8.3
USR1565,22,Male,Germany,Instagram,4.94,12,23.9,1,7.1,61,2,1253,45.7,17.1,22.1,77.5,23.0
USR1566,18,Female,Kenya,TikTok,3.35,5,37.1,1,8.4,26,1,7580,27.8,13.1,3.7,81.7,13.6
USR1567,31,Female,USA,Instagram,4.18,7,36.1,1,8.0,41,2,165,37.7,20.3,19.3,75.2,24.2
USR1568,35,Male,Nigeria,TikTok,7.77,20,20.9,1,7.3,47,2,144,58.8,38.2,14.0,60.0,32.3
USR1569,20,Male,USA,Instagram,5.2,16,20.8,1,8.0,63,4,24,46.1,24.4,25.0,65.5,27.3
USR1570,19,Male,UK,TikTok,5.61,18,19.2,1,7.3,73,0,1088,50.2,27.0,20.0,70.8,16.8
USR1571,27,Female,USA,Instagram,3.4,5,41.7,0,7.7,26,2,106,25.9,18.2,13.2,82.2,13.8
USR1572,21,Male,USA,TikTok,5.68,13,31.3,0,7.9,39,5,1537,39.6,20.7,13.3,69.0,18.0
USR1573,23,Male,India,Instagram,4.16,11,22.6,1,7.1,25,5,192,44.6,30.0,10.5,70.8,31.1
USR1574,29,Female,India,Instagram,5.53,9,39.1,1,6.4,29,2,5371,37.5,33.9,24.6,67.8,19.8
USR1575,13,Male,South Africa,TikTok,4.86,14,27.0,1,7.4,83,2,46,44.0,35.9,26.0,70.6,18.0
